batch_size,batch_index,distribution,n,seed,incremental_time,static_rebuild_time,speedup,result_match,affected_block_rows,inc_is_repair,static_is_repair
100,18,zipf,1000000,1,97.45198659999733,1.047148699999525,0.010745278126526706,True,105,False,False
100,19,zipf,1000000,1,72.23490500000116,0.7117773000027228,0.009853647623717527,True,104,False,False
100,20,zipf,1000000,1,83.29234899999938,0.8351700999992318,0.010026972585432043,True,106,False,False
100,21,zipf,1000000,1,87.43236030000116,0.8272852999980387,0.009462003509449209,True,101,False,False
100,22,zipf,1000000,1,84.41964179999923,0.7512188000000606,0.008898625769815425,True,102,False,False
100,23,zipf,1000000,1,99.91248590000032,0.7583150999998907,0.007589793139156477,True,102,False,False
100,24,zipf,1000000,1,86.42151350000131,1.1220782999989751,0.012983784413807542,True,101,False,False
100,25,zipf,1000000,1,92.08514550000109,0.7472836000015377,0.008115137310626597,True,106,False,False
100,26,zipf,1000000,1,90.59306859999924,1.0370461999991676,0.011447301830321005,True,106,False,False
100,27,zipf,1000000,1,91.82467810000162,0.865399599999364,0.009424477361705543,True,105,False,False
100,28,zipf,1000000,1,90.30187870000009,1.0547622999984014,0.011680402613798558,True,100,False,False
100,29,zipf,1000000,1,84.09758499999953,0.9806690000004892,0.011661083965734505,True,106,False,False
100,30,zipf,1000000,1,77.80552620000162,0.8535026000026846,0.010969691250576837,True,105,False,False
100,31,zipf,1000000,1,72.81135920000088,0.68877529999736,0.009459723147117842,True,104,False,False
100,32,zipf,1000000,1,92.77444939999987,0.8054312000022037,0.008681605821550743,True,103,False,False
100,33,zipf,1000000,1,86.98578700000144,0.8001196000004711,0.009198279714368256,True,101,False,False
100,34,zipf,1000000,1,92.14211090000026,0.8997632999999041,0.009764952107255247,True,102,False,False
100,35,zipf,1000000,1,82.92159510000056,1.0080292999991798,0.012156414728678717,True,107,False,False
100,36,zipf,1000000,1,81.29742329999863,0.7840517999975418,0.009644239241190749,True,106,False,False
100,37,zipf,1000000,1,80.21058550000089,0.7736834000024828,0.00964565206923311,True,103,False,False
100,38,zipf,1000000,1,59.97266540000055,0.7038730999993277,0.011736565238591533,True,100,False,False
100,39,zipf,1000000,1,73.93398979999984,0.7453615000013087,0.010081445651960614,True,100,False,False
100,40,zipf,1000000,1,82.15546059999906,0.7877141999997548,0.009588093040278856,True,101,False,False
100,41,zipf,1000000,1,81.91496610000468,0.7016075999999885,0.008565072213341835,True,101,False,False
100,42,zipf,1000000,1,83.04548970000178,0.7027719000034267,0.008462493297855906,True,103,False,False
100,43,zipf,1000000,1,86.5104136000009,0.6977235000013025,0.008065196673632539,True,100,False,False
100,44,zipf,1000000,1,73.96724809999432,0.7889270000014221,0.010665896329344213,True,102,False,False
100,45,zipf,1000000,1,95.48237930000323,0.7926762999995844,0.008301807158669721,True,102,False,False
100,46,zipf,1000000,1,104.59665669999958,0.8070719999959692,0.007716040124597715,True,102,False,False
100,47,zipf,1000000,1,74.52744849999726,0.7880408999990323,0.010573834417517476,True,100,False,False
100,48,zipf,1000000,1,85.9958717000045,0.8684528999947361,0.010098774311217204,True,100,False,False
100,49,zipf,1000000,1,69.89852679999603,0.7101245000012568,0.010159362900925933,True,100,False,False
1000,0,zipf,1000000,1,808.1120135999954,0.7946999999985565,0.0009834032740811626,True,1021,False,False
1000,1,zipf,1000000,1,812.1375209999969,0.7382539000027464,0.000909025726448057,True,1001,False,False
1000,2,zipf,1000000,1,836.4701721999954,0.8592208000045503,0.0010271983730689627,True,1004,False,False
1000,3,zipf,1000000,1,858.0538421000019,0.7399610000065877,0.0008623712915212946,True,1006,False,False
1000,4,zipf,1000000,1,886.5723883999963,0.8311411999966367,0.0009374769740986445,True,1015,False,False
1000,5,zipf,1000000,1,875.6766581000047,0.7699456999980612,0.0008792579919495025,True,1046,False,False
1000,6,zipf,1000000,1,862.4237665000037,1.2982434000005014,0.001505342791362529,True,1037,False,False
1000,7,zipf,1000000,1,813.9430063000036,0.7444212000045809,0.0009145863951685601,True,1038,False,False
1000,8,zipf,1000000,1,870.2748410999993,1.018893600004958,0.0011707722111294282,True,1023,False,False
1000,9,zipf,1000000,1,847.1657763999974,0.7904420000049868,0.0009330428849049398,True,1015,False,False
10000,0,zipf,1000000,1,18414.3454279,1.2774471000011545,6.93723871425625e-05,True,10191,False,False
1,0,uniform,1000000,2,1.9699997210409492e-05,2.262052899997798,114825.03656409288,True,1,False,False
1,1,uniform,1000000,2,3.790000482695177e-05,2.3379033000019263,61686.09504607178,True,1,False,False
1,2,uniform,1000000,2,0.0027934999961871654,2.463130899996031,881.7364966378902,True,1,False,False
1,3,uniform,1000000,2,0.0021525999982259236,1.3029458000019076,605.2893250375068,True,1,False,False
1,4,uniform,1000000,2,0.0027972999960184097,1.207814999994298,431.7788587972203,True,1,False,False
1,5,uniform,1000000,2,0.002469899998686742,1.203275299994857,487.17571587296834,True,1,False,False
1,6,uniform,1000000,2,0.0027754999973694794,1.2028098000009777,433.3668892599381,True,1,False,False
1,7,uniform,1000000,2,0.0027027000032830983,1.1339695999995456,419.5691710593328,True,1,False,False
1,8,uniform,1000000,2,0.0027276000037090853,1.1163269000026048,409.27075028764654,True,1,False,False
1,9,uniform,1000000,2,3.410000499570742e-05,1.0674268000002485,31302.834123766796,True,1,False,False
1,10,uniform,1000000,2,0.0032580999977653846,1.2937689000027603,397.0930606458091,True,1,False,False
1,11,uniform,1000000,2,3.7500001781154424e-05,1.1884471000012127,31691.921161413524,True,1,False,False
1,12,uniform,1000000,2,0.0028626999992411584,1.1579567000007955,404.4980963103872,True,1,False,False
1,13,uniform,1000000,2,0.002700000004551839,1.1682944999993197,432.7016659369375,True,1,False,False
1,14,uniform,1000000,2,0.03392760000133421,1.1484694000027957,33.850593615747414,True,2,False,False
1,15,uniform,1000000,2,3.9399994420818985e-05,1.122107600000163,28479.892357731926,True,1,False,False
1,16,uniform,1000000,2,3.94000016967766e-05,1.1212630000009085,28458.450551098365,True,1,False,False
1,17,uniform,1000000,2,0.032371599998441525,1.1450296000039089,35.37142433673449,True,2,False,False
1,18,uniform,1000000,2,4.3000000005122274e-05,1.1195059000019683,26035.02092717697,True,1,False,False
1,19,uniform,1000000,2,0.03172459999768762,1.1343053999953554,35.75475813967817,True,2,False,False
1,20,uniform,1000000,2,0.033329500001855195,1.1392536999992444,34.1815418753906,True,2,False,False
1,21,uniform,1000000,2,0.002933299998403527,1.0790329000010388,367.8563053858492,True,1,False,False
1,22,uniform,1000000,2,0.002858100000594277,1.1532737999950768,403.5106538453097,True,1,False,False
1,23,uniform,1000000,2,0.031302399998821784,1.1267503999988548,35.995655286536035,True,2,False,False
1,24,uniform,1000000,2,3.850000211969018e-05,1.1129350000046543,28907.401005971955,True,1,False,False
1,25,uniform,1000000,2,0.0029465000043273903,1.2410062000053586,421.17977199482414,True,1,False,False
1,26,uniform,1000000,2,0.003385899995919317,1.148996600000828,339.34747080114516,True,1,False,False
1,27,uniform,1000000,2,0.0031029999954625964,1.158119899999292,373.2258787279306,True,1,False,False
1,28,uniform,1000000,2,0.03504199999588309,1.1591400999968755,33.078594262115665,True,2,False,False
1,29,uniform,1000000,2,0.032313600000634324,1.1395374999992782,35.26495036074312,True,3,False,False
1,30,uniform,1000000,2,0.03770230000372976,1.2318196000051103,32.672266675594074,True,2,False,False
1,31,uniform,1000000,2,0.03335220000008121,1.09882629999629,32.94614148372864,True,2,False,False
1,32,uniform,1000000,2,3.890000516548753e-05,1.2505346000034478,32147.4147544056,True,1,False,False
1,33,uniform,1000000,2,0.0315446000022348,1.0967256000003545,34.76745940422944,True,2,False,False
1,34,uniform,1000000,2,0.031241500000760425,1.1509101999981795,36.83914664693328,True,2,False,False
1,35,uniform,1000000,2,0.029823600001691375,1.262774900002114,42.3414644754657,True,3,False,False
1,36,uniform,1000000,2,0.0031050000034156255,1.1666260000056354,375.7249593308534,True,1,False,False
1,37,uniform,1000000,2,0.0031463000050280243,1.1659338000026764,370.5729899054211,True,1,False,False
1,38,uniform,1000000,2,4.3000000005122274e-05,1.0479541999957291,24371.02790397428,True,1,False,False
1,39,uniform,1000000,2,0.028527199996460695,1.1066420999995898,38.79252433245774,True,2,False,False
1,40,uniform,1000000,2,0.03510609999648295,1.0486199000006309,29.870019743169568,True,2,False,False
1,41,uniform,1000000,2,0.003154099998937454,1.0737599999993108,340.4330872074559,True,1,False,False
1,42,uniform,1000000,2,0.031009300000732765,1.0908192999995663,35.17716620413198,True,2,False,False
1,43,uniform,1000000,2,0.03131369999755407,1.0834083999943687,34.598543132207126,True,2,False,False
1,44,uniform,1000000,2,0.002667799999471754,1.095225199998822,410.53497271747716,True,1,False,False
1,45,uniform,1000000,2,0.0033936999971047044,1.0203230999977677,300.65212036074035,True,1,False,False
1,46,uniform,1000000,2,0.03417739999713376,1.0352440999995451,30.29031172898946,True,3,False,False
1,47,uniform,1000000,2,0.002926200002548285,1.2652608999997028,432.3904377342112,True,1,False,False
1,48,uniform,1000000,2,7.859999459469691e-05,1.1074111999987508,14089.201986706843,True,1,False,False
1,49,uniform,1000000,2,4.400000034365803e-05,1.1258425999985775,25587.331618301945,True,1,False,False
10,0,uniform,1000000,2,0.1121936999988975,0.970336700003827,8.648762809439052,True,13,False,False
10,1,uniform,1000000,2,0.1420328000021982,1.0070070000001579,7.089960910328971,True,14,False,False
10,2,uniform,1000000,2,0.2299401000054786,0.9405886999957147,4.090581416522408,True,18,False,False
10,3,uniform,1000000,2,0.1460737000015797,1.0472143000006326,7.169081771662576,True,15,False,False
10,4,uniform,1000000,2,0.043333800000254996,0.9996399999945424,23.06836695578648,True,11,False,False
10,5,uniform,1000000,2,0.04521290000411682,0.9589335999989999,21.20929203638088,True,11,False,False
10,6,uniform,1000000,2,0.1123204000032274,0.8664967000004253,7.714508673184279,True,14,False,False
10,7,uniform,1000000,2,0.045826900000975,0.9316070999993826,20.32882651847631,True,11,False,False
10,8,uniform,1000000,2,0.11065750000125263,0.9098479000022053,8.222198224177358,True,13,False,False
10,9,uniform,1000000,2,0.08006450000539189,0.9280920999954105,11.59180535609301,True,12,False,False
10,10,uniform,1000000,2,0.04647169999952894,0.9933247000008123,21.374830273282043,True,11,False,False
10,11,uniform,1000000,2,0.04716239999834215,0.9627612000040244,20.413744848393367,True,11,False,False
10,12,uniform,1000000,2,0.09577559999888763,1.0067478999990271,10.511527988451338,True,12,False,False
10,13,uniform,1000000,2,0.05595069999981206,1.0748898000019835,19.211373584344685,True,12,False,False
10,14,uniform,1000000,2,0.20661829999880865,1.1286479000045802,5.462477912223108,True,16,False,False
10,15,uniform,1000000,2,0.08616559999791207,1.0759327999985544,12.486802157991425,True,12,False,False
10,16,uniform,1000000,2,0.07933010000124341,0.9532737999979872,12.016546052293464,True,12,False,False
10,17,uniform,1000000,2,0.10062050000124145,1.0894359000012628,10.827176370499265,True,12,False,False
10,18,uniform,1000000,2,0.07986170000367565,0.87728220000281,10.985017849137106,True,13,False,False
10,19,uniform,1000000,2,0.11140709999745013,0.959442700004729,8.612042679745622,True,13,False,False
10,20,uniform,1000000,2,0.2110707999963779,1.0976516000009724,5.200395317683966,True,16,False,False
10,21,uniform,1000000,2,0.07395499999984168,0.9808407000018633,13.262669190777677,True,12,False,False
10,22,uniform,1000000,2,0.07720170000538928,0.9564649000021745,12.389168890521916,True,12,False,False
10,23,uniform,1000000,2,0.047132300001976546,1.019496100001561,21.630518772875657,True,11,False,False
10,24,uniform,1000000,2,0.049678099996526726,1.045158500004618,21.038616615323267,True,11,False,False
10,25,uniform,1000000,2,0.07951409999805037,1.0184051000032923,12.807855462468455,True,12,False,False
10,26,uniform,1000000,2,0.07746059999772115,0.9267672000059974,11.964368982854024,True,12,False,False
10,27,uniform,1000000,2,0.05381580000539543,0.8773755000001984,16.303306833908163,True,11,False,False
10,28,uniform,1000000,2,0.05205289999867091,0.8874897999994573,17.049766680091178,True,11,False,False
10,29,uniform,1000000,2,0.06101620000117691,0.9852605000050971,16.147523116583677,True,11,False,False
10,30,uniform,1000000,2,0.20939650000218535,1.0684872999991057,5.1026989466774975,True,16,False,False
10,31,uniform,1000000,2,0.1546712999988813,0.8923980000035954,5.769641814674409,True,16,False,False
10,32,uniform,1000000,2,0.1498005000030389,0.9764901000016835,6.51860374285716,True,14,False,False
10,33,uniform,1000000,2,0.04284909999842057,0.9450030000007246,22.05420884068878,True,11,False,False
10,34,uniform,1000000,2,0.08353179999539861,1.014757599994482,12.148159144785344,True,12,False,False
10,35,uniform,1000000,2,0.14327530000446131,0.9113020000004326,6.36049619140254,True,14,False,False
10,36,uniform,1000000,2,0.1343189999970491,1.0182423000005656,7.580776360923887,True,14,False,False
10,37,uniform,1000000,2,0.13271510000049602,0.8387899000008474,6.320229574462231,True,13,False,False
10,38,uniform,1000000,2,0.03825920000235783,0.8575371999977506,22.41388214978103,True,11,False,False
10,39,uniform,1000000,2,0.04512360000080662,0.8160069000005024,18.083816450502965,True,11,False,False
10,40,uniform,1000000,2,0.033791899993957486,0.7655966999955126,22.65621939377227,True,11,False,False
10,41,uniform,1000000,2,0.09970379999867873,0.8338210000001709,8.362981150279333,True,13,False,False
10,42,uniform,1000000,2,0.07157399999414338,0.7970294999977341,11.135740632952634,True,12,False,False
10,43,uniform,1000000,2,0.03869440000562463,0.797359600001073,20.606589064184185,True,11,False,False
10,44,uniform,1000000,2,0.04255070000363048,0.7793308999971487,18.315348512025775,True,11,False,False
10,45,uniform,1000000,2,0.10351999999693362,0.8466136999995797,8.17826217179924,True,13,False,False
10,46,uniform,1000000,2,0.1016821000011987,0.8478433000054793,8.338176532501633,True,13,False,False
10,47,uniform,1000000,2,0.01119759999710368,0.7701683999985107,68.77977425499384,True,10,False,False
10,48,uniform,1000000,2,0.13043949999701,0.7784769999998389,5.968107820236075,True,14,False,False
10,49,uniform,1000000,2,0.045222099994134624,0.7622887000034098,16.85655244011843,True,11,False,False
100,0,uniform,1000000,2,0.9190372000011848,0.8696410999982618,0.9462523388576007,True,129,False,False
100,1,uniform,1000000,2,0.8687064999976428,0.9995026000033249,1.1505642009194554,True,124,False,False
100,2,uniform,1000000,2,0.7298343000002205,0.9299353999958839,1.2741733294743791,True,117,False,False
100,3,uniform,1000000,2,0.6483426999984658,0.9025382999971043,1.3920698112267478,True,118,False,False
100,4,uniform,1000000,2,1.2426151000036043,1.177691099997901,0.9477521237223698,True,133,False,False
100,5,uniform,1000000,2,1.2507761999950162,0.9233635999989929,0.7382324671693242,True,128,False,False
100,6,uniform,1000000,2,1.0983832999991137,0.8434637999962433,0.7679138967215944,True,134,False,False
100,7,uniform,1000000,2,1.279652500001248,1.0170188999982201,0.7947617810282309,True,124,False,False
100,8,uniform,1000000,2,0.9930050999973901,0.9245097000020905,0.9310221065375399,True,125,False,False
100,9,uniform,1000000,2,0.873862199994619,0.8466924999956973,0.9689084846568612,True,123,False,False
100,10,uniform,1000000,2,0.8879345000023022,0.9375283000044874,1.0558529936634478,True,123,False,False
100,11,uniform,1000000,2,1.1669498000046588,0.9545963999989908,0.8180269622525149,True,138,False,False
100,12,uniform,1000000,2,1.14053600000625,0.991894400001911,0.8696739077034618,True,134,False,False
100,13,uniform,1000000,2,0.9857594999994035,0.8240671000021393,0.8359717557909795,True,128,False,False
100,14,uniform,1000000,2,0.9852882999985013,0.9201713999937056,0.9339108157430726,True,130,False,False
100,15,uniform,1000000,2,0.7118000000045868,0.8153347999977996,1.1454549030521854,True,121,False,False
100,16,uniform,1000000,2,0.9961896000022534,0.8769646000000648,0.8803189673914293,True,129,False,False
100,17,uniform,1000000,2,0.8695528000025661,1.0379194999986794,1.19362446995239,True,122,False,False
100,18,uniform,1000000,2,1.2611749999996391,1.0726290000020526,0.8504997323942828,True,132,False,False
100,19,uniform,1000000,2,1.067561800002295,0.9778855000040494,0.9159989613734278,True,130,False,False
100,20,uniform,1000000,2,0.9456184000009671,0.9815646999995806,1.0380135369601275,True,126,False,False
100,21,uniform,1000000,2,0.9499625000025844,0.899355800000194,0.9467276866168373,True,125,False,False
100,22,uniform,1000000,2,1.123713899993163,1.002160099997127,0.8918285161402955,True,130,False,False
100,23,uniform,1000000,2,1.0129025999995065,1.0411049000031198,1.0278430522378232,True,126,False,False
100,24,uniform,1000000,2,0.9405498999985866,0.9304109000004246,0.9892201360096075,True,125,False,False
100,25,uniform,1000000,2,1.244243400004052,0.919349499999953,0.7388823601531331,True,135,False,False
100,26,uniform,1000000,2,1.1480881000024965,0.8312445999981719,0.7240250987675636,True,136,False,False
100,27,uniform,1000000,2,0.8261362999983248,0.8957081999978982,1.0842135855786925,True,125,False,False
100,28,uniform,1000000,2,1.0485023000001092,0.930988599997363,0.8879223250127978,True,131,False,False
100,29,uniform,1000000,2,0.9279133000018192,0.9208300000027521,0.9923664204413783,True,130,False,False
100,30,uniform,1000000,2,1.0668962999989162,0.8372210000015912,0.7847257507617579,True,135,False,False
100,31,uniform,1000000,2,1.2082348999974784,0.9780686000012793,0.8095020264712769,True,135,False,False
100,32,uniform,1000000,2,0.9650207000013324,0.8894887999995262,0.9217302799808316,True,127,False,False
100,33,uniform,1000000,2,0.9402558000001591,0.8846062000011443,0.9408144039111428,True,128,False,False
100,34,uniform,1000000,2,0.9346876999989036,0.8902619000000414,0.9524698998404341,True,125,False,False
100,35,uniform,1000000,2,0.9135564000025624,0.9008669999966514,0.9861098887754763,True,125,False,False
100,36,uniform,1000000,2,1.048387000002549,0.8717617000002065,0.8315266213698633,True,131,False,False
100,37,uniform,1000000,2,0.9225655000045663,0.8848422999944887,0.9591105455277801,True,126,False,False
100,38,uniform,1000000,2,1.003249200002756,0.8232640999995056,0.8205978135813555,True,135,False,False
100,39,uniform,1000000,2,0.9365939999988768,0.9008242999989307,0.9618087453048075,True,127,False,False
100,40,uniform,1000000,2,1.1100322999991477,0.903457399996114,0.8139019017706131,True,134,False,False
100,41,uniform,1000000,2,1.04559529999824,0.9460716999965371,0.9048163280746666,True,133,False,False
100,42,uniform,1000000,2,1.0456993999978295,0.924649300002784,0.8842400598151852,True,131,False,False
100,43,uniform,1000000,2,1.2537101999987499,0.9009733999992022,0.718645664683992,True,136,False,False
100,44,uniform,1000000,2,0.8338271000029636,0.8673221999997622,1.040170318279029,True,127,False,False
100,45,uniform,1000000,2,0.9588799999983166,0.9150540999980876,0.9542946979806587,True,126,False,False
100,46,uniform,1000000,2,1.0600093000030029,0.8364510999963386,0.7890978880977451,True,131,False,False
100,47,uniform,1000000,2,1.106816700004856,0.8728994999983115,0.7886576883005847,True,132,False,False
100,48,uniform,1000000,2,1.1036564000023645,0.951724300000933,0.8623374992424218,True,131,False,False
100,49,uniform,1000000,2,0.9367692000014358,0.9818499000029988,1.0481235933050466,True,124,False,False
1000,0,uniform,1000000,2,9.259939399998984,1.0571997000006377,0.11416918128003663,True,1283,False,False
1000,1,uniform,1000000,2,9.348470500000985,0.8363017999945441,0.08945867668881835,True,1273,False,False
1000,2,uniform,1000000,2,9.237363300002471,0.7893586999998661,0.08545281530711853,True,1266,False,False
1000,3,uniform,1000000,2,9.19446230000176,0.830586800002493,0.09033554904046254,True,1280,False,False
1000,4,uniform,1000000,2,9.522080599999754,0.9552556999988155,0.1003200603026654,True,1281,False,False
1000,5,uniform,1000000,2,9.522200999999768,0.8126366999931633,0.08534126721261011,True,1279,False,False
1000,6,uniform,1000000,2,9.566877999997814,0.815062299996498,0.08519626778941722,True,1302,False,False
1000,7,uniform,1000000,2,9.423326199997973,0.8348350000014761,0.08859239108178762,True,1294,False,False
1000,8,uniform,1000000,2,10.305854099999124,0.978132900003402,0.09491041601331084,True,1309,False,False
1000,9,uniform,1000000,2,9.701786400000856,0.7585256000020308,0.07818411669029983,True,1278,False,False
10000,0,uniform,1000000,2,82.85625860000437,0.7316387000028044,0.008830216478091926,True,12830,False,False
1,0,zipf,1000000,2,1.3528333000067505,2.7121815999998944,2.0048158187607896,True,1,True,True
1,1,zipf,1000000,2,0.001855399998021312,1.4252016999962507,768.1371680048261,True,1,False,False
1,2,zipf,1000000,2,0.0022552000009454787,1.398625500005437,620.1780327328272,True,1,False,False
1,3,zipf,1000000,2,4.6399996790569276e-05,1.3906352999983937,29970.59043506309,True,1,False,False
1,4,zipf,1000000,2,1.746616800002812,1.3690609999976004,0.7838359278322505,True,1,False,False
1,5,zipf,1000000,2,1.2409074999959557,1.3567387000002782,1.0933439438513346,True,1,False,False
1,6,zipf,1000000,2,3.479999577393755e-05,1.5335273000018788,44066.88178825497,True,1,False,False
1,7,zipf,1000000,2,1.315620499997749,1.4155817999999272,1.0759803453977415,True,1,False,False
1,8,zipf,1000000,2,1.936091799994756,1.4127184999961173,0.7296753697319227,True,2,False,False
1,9,zipf,1000000,2,3.289999585831538e-05,1.5184640000006766,46153.92678284758,True,1,False,False
1,10,zipf,1000000,2,0.0025968000045395456,1.2203305000002729,469.9362668927048,True,1,False,False
1,11,zipf,1000000,2,1.971305900005973,1.2395796999990125,0.6288114391557681,True,1,False,False
1,12,zipf,1000000,2,1.4776758000007248,1.1133895000020857,0.7534734615005129,True,1,False,False
1,13,zipf,1000000,2,3.619999915827066e-05,1.1654567000005045,32194.93721270519,True,1,False,False
1,14,zipf,1000000,2,1.9054169000010006,1.2486032000015257,0.6552913433279982,True,2,False,False
1,15,zipf,1000000,2,3.1600000511389226e-05,1.281898100001854,40566.394913184704,True,1,False,False
1,16,zipf,1000000,2,1.3677058000030229,1.2570914000025368,0.919124127425473,True,1,False,False
1,17,zipf,1000000,2,1.3997386999981245,1.211174400006712,0.8652860708990434,True,1,False,False
1,18,zipf,1000000,2,0.0022478000028058887,0.9656935000020894,429.61718070852896,True,1,False,False
1,19,zipf,1000000,2,3.3200005418621004e-05,1.0392078000004403,31301.434650296058,True,1,False,False
1,20,zipf,1000000,2,0.0022599000003538094,0.9966801999980817,441.02845251650143,True,1,False,False
1,21,zipf,1000000,2,1.403156399996078,0.9274704000054044,0.6609886111113463,True,1,False,False
1,22,zipf,1000000,2,1.360456800000975,1.0445824000053108,0.7678173978067971,True,1,False,False
1,23,zipf,1000000,2,1.3773951000039233,0.9502447999984724,0.6898854221245349,True,1,False,False
1,24,zipf,1000000,2,0.002546300005633384,0.8769412999972701,344.3982633849674,True,1,False,False
1,25,zipf,1000000,2,0.0024383000054513104,1.0769262000030722,441.67091727653974,True,1,False,False
1,26,zipf,1000000,2,1.4027704000036465,0.9543350000021746,0.6803215978892154,True,1,False,False
1,27,zipf,1000000,2,3.880000440403819e-05,1.0476741999955266,27001.90930613626,True,1,False,False
1,28,zipf,1000000,2,1.3821183999971254,0.9545308000015211,0.6906288202251749,True,1,False,False
1,29,zipf,1000000,2,3.409999771974981e-05,0.96157459999813,28198.67050727724,True,1,False,False
1,30,zipf,1000000,2,3.740000101970509e-05,0.9272920000003069,24793.903067321866,True,1,False,False
1,31,zipf,1000000,2,1.513869500005967,0.9062354999987292,0.5986219419805718,True,1,False,False
1,32,zipf,1000000,2,1.456601199999568,0.9821567000035429,0.6742797548181576,True,1,False,False
1,33,zipf,1000000,2,0.00262539999675937,1.0044899999993504,382.6045559683211,True,1,False,False
1,34,zipf,1000000,2,0.002503299998352304,0.967066999997769,386.31686199588614,True,1,False,False
1,35,zipf,1000000,2,1.3669617999985348,0.9486538999990444,0.6939871326324271,True,1,False,False
1,36,zipf,1000000,2,4.479999915929511e-05,0.9442348999946262,21076.672270399275,True,1,False,False
1,37,zipf,1000000,2,1.369013299998187,0.927778599994781,0.6776987484314503,True,1,False,False
1,38,zipf,1000000,2,1.8857919000001857,1.0399422999980743,0.5514618553605899,True,2,False,False
1,39,zipf,1000000,2,3.5099998058285564e-05,1.0237334999983432,29166.198194608867,True,1,False,False
1,40,zipf,1000000,2,0.0025258999958168715,1.0217724999965867,404.5181922042592,True,1,False,False
1,41,zipf,1000000,2,1.9269296999991639,0.9981897999969078,0.5180208701943516,True,2,False,False
1,42,zipf,1000000,2,1.440021099995647,0.9493875000043772,0.6592872146159852,True,1,False,False
1,43,zipf,1000000,2,0.002605299996503163,1.0584467000007862,406.2667260666467,True,1,False,False
1,44,zipf,1000000,2,1.9245851000014227,0.936702700004389,0.4867037056473609,True,1,False,False
1,45,zipf,1000000,2,1.9328753000008874,0.953405100000964,0.493257428454141,True,1,False,False
1,46,zipf,1000000,2,2.0828595999992103,1.045462599999155,0.5019361842725988,True,1,False,False
1,47,zipf,1000000,2,0.002454000001307577,1.0667218999951729,434.68700058141246,True,1,False,False
1,48,zipf,1000000,2,1.9506664000000455,0.9277404999957071,0.47560182509714904,True,2,False,False
1,49,zipf,1000000,2,1.3541130000012345,0.9924775999970734,0.7329355821827046,True,1,False,False
10,0,zipf,1000000,2,9.243337699997937,1.1786356000011438,0.12751190514238236,True,14,False,False
10,1,zipf,1000000,2,7.826815599997644,1.0823740000050748,0.13829046898784744,True,11,False,False
10,2,zipf,1000000,2,10.297906599997077,0.9611484999986715,0.09333435787803167,True,10,False,False
10,3,zipf,1000000,2,14.078836499997124,1.4841278000021703,0.10541551498253947,True,11,False,False
10,4,zipf,1000000,2,2.626141799999459,1.1746574999997392,0.4472940113134718,True,10,False,False
10,5,zipf,1000000,2,10.774848900000507,0.9910025999997742,0.09197368883750451,True,12,False,False
10,6,zipf,1000000,2,12.11339389999921,1.0080780999996932,0.08322012049816682,True,10,False,False
10,7,zipf,1000000,2,9.528495400001702,0.6637419000035152,0.06965862627203416,True,11,False,False
10,8,zipf,1000000,2,7.155801800006884,0.6731969999964349,0.09407708860742722,True,11,False,False
10,9,zipf,1000000,2,10.737271199999668,0.9330430000045453,0.08689759088925444,True,12,False,False
10,10,zipf,1000000,2,7.683990099998482,0.9549721000003046,0.12428075616605666,True,11,False,False
10,11,zipf,1000000,2,8.205578300003253,0.8776011000009021,0.1069517671899559,True,11,False,False
10,12,zipf,1000000,2,5.406212800000503,0.8388526999988244,0.15516457287784646,True,10,False,False
10,13,zipf,1000000,2,8.152930900003412,0.7241845000025933,0.08882505063329928,True,10,False,False
10,14,zipf,1000000,2,12.423757999997179,0.7542911000055028,0.0607136021166602,True,12,False,False
10,15,zipf,1000000,2,10.426491800004442,0.7637624999988475,0.07325210767427277,True,11,False,False
10,16,zipf,1000000,2,12.246234499994898,0.8593768999999156,0.07017478719685416,True,10,False,False
10,17,zipf,1000000,2,6.926682999997865,0.7797687999991467,0.11257463348609818,True,10,False,False
10,18,zipf,1000000,2,10.235964799998328,0.9458520999978646,0.09240478239999604,True,10,False,False
10,19,zipf,1000000,2,11.157319899997674,0.9228686999995261,0.08271419196286722,True,10,False,False
10,20,zipf,1000000,2,10.068451599996479,0.8859666000062134,0.08799432476851984,True,11,False,False
10,21,zipf,1000000,2,9.520967899996322,1.1458549000017229,0.12035067359088203,True,12,False,False
10,22,zipf,1000000,2,8.818181299997377,1.1048800999997184,0.12529568880604064,True,10,False,False
10,23,zipf,1000000,2,8.945823399997607,1.1983417999945232,0.13395545009248044,True,10,False,False
10,24,zipf,1000000,2,9.03243630000361,1.04814589999296,0.11604243475180015,True,11,False,False
10,25,zipf,1000000,2,12.355326200005948,1.2268067999975756,0.09929376045101788,True,10,False,False
10,26,zipf,1000000,2,8.864413900002546,1.0023445999977412,0.11307511261375704,True,10,False,False
10,27,zipf,1000000,2,6.07034289999865,0.9333880999984103,0.1537620057671895,True,10,False,False
10,28,zipf,1000000,2,7.891897899993637,0.864942099993641,0.10959874430133446,True,10,False,False
10,29,zipf,1000000,2,8.924425899997004,1.0474898999964353,0.11737336515918485,True,10,False,False
10,30,zipf,1000000,2,15.956842000006873,1.0064208999974653,0.06307143355790776,True,10,False,False
10,31,zipf,1000000,2,7.099037300002237,0.9955954000033671,0.14024372008906805,True,10,False,False
10,32,zipf,1000000,2,10.52601020000293,0.994610299996566,0.09449072165978799,True,10,False,False
