experiment,param_name,param_value,algorithm,n,seed,rep,conflict_ratio,fd_count,candidate_key_width,skew,deleted_count,raw_fd_index_count,bcnf_index_count,compression_ratio,index_count,build_time_sec,check_time_sec,total_time_sec,python_peak_mb,rss_peak_mb,result
B_fd_count,fd_count,1,BCNF-Index,1000000,2,1,0.1,1,1,uniform,100000,1,1,0.0,1,2.2414850999994087,6.288869600000908,9.089638699999341,165.77783203125,826.078125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,2,2,0.1,1,1,uniform,100000,1,1,0.0,1,2.2275650999981735,6.234611500000028,9.015710400002718,165.77765655517578,826.34375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,2,3,0.1,1,1,uniform,100000,1,1,0.0,1,2.382842699997127,6.123007399997732,9.09266320000097,165.77747344970703,827.11328125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,2,4,0.1,1,1,uniform,100000,1,1,0.0,1,2.3582731999995303,6.2569546999984595,9.16989889999968,165.77747344970703,827.58203125,True
B_fd_count,fd_count,1,FD-Hash,1000000,3,0,0.1,1,1,uniform,100000,1,1,0.0,1,4.9815725999978895,0.8082205999999132,6.363109099998837,257.33058166503906,653.6484375,True
B_fd_count,fd_count,1,FD-Hash,1000000,3,1,0.1,1,1,uniform,100000,1,1,0.0,1,4.749889300001087,0.8111487999995006,6.139524400001392,257.3299789428711,654.68359375,True
B_fd_count,fd_count,1,FD-Hash,1000000,3,2,0.1,1,1,uniform,100000,1,1,0.0,1,4.81865309999921,0.786157300000923,6.178828700001759,257.3300018310547,654.68359375,True
B_fd_count,fd_count,1,FD-Hash,1000000,3,3,0.1,1,1,uniform,100000,1,1,0.0,1,4.780783599999268,0.8041438000000198,6.141782700000476,257.3299789428711,653.41796875,True
B_fd_count,fd_count,1,FD-Hash,1000000,3,4,0.1,1,1,uniform,100000,1,1,0.0,1,4.9046211000022595,0.800970000000234,6.267770599999494,257.3300018310547,653.39453125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,3,0,0.1,1,1,uniform,100000,1,1,0.0,1,2.2454071000029217,6.343292800000199,9.16942840000047,165.7777099609375,706.56640625,True
B_fd_count,fd_count,1,BCNF-Index,1000000,3,1,0.1,1,1,uniform,100000,1,1,0.0,1,2.2470146999985445,6.338695300000836,9.153291299997363,165.77783203125,708.5078125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,3,2,0.1,1,1,uniform,100000,1,1,0.0,1,2.2764796999981627,6.254154000002018,9.102664899997762,165.77765655517578,711.5078125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,3,3,0.1,1,1,uniform,100000,1,1,0.0,1,2.316488100001152,6.2317986999987625,9.10526849999951,165.77747344970703,712.5078125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,3,4,0.1,1,1,uniform,100000,1,1,0.0,1,2.275829199999862,6.275397900000826,9.111521499999071,165.77765655517578,715.5078125,True
B_fd_count,fd_count,1,FD-Hash,1000000,4,0,0.1,1,1,uniform,100000,1,1,0.0,1,5.051168800000596,0.819391099998029,6.426091400000587,257.33058166503906,876.03515625,True
B_fd_count,fd_count,1,FD-Hash,1000000,4,1,0.1,1,1,uniform,100000,1,1,0.0,1,4.74538389999725,0.8008659000006446,6.1153228000002855,257.3299789428711,875.92578125,True
B_fd_count,fd_count,1,FD-Hash,1000000,4,2,0.1,1,1,uniform,100000,1,1,0.0,1,4.946845000002213,0.7872986000002129,6.2953584999995655,257.3300018310547,875.92578125,True
B_fd_count,fd_count,1,FD-Hash,1000000,4,3,0.1,1,1,uniform,100000,1,1,0.0,1,4.757878399999754,0.8234480999999505,6.136016600001312,257.3299789428711,873.92578125,True
B_fd_count,fd_count,1,FD-Hash,1000000,4,4,0.1,1,1,uniform,100000,1,1,0.0,1,4.97497629999998,0.7812244000015198,6.315396599999076,257.3300018310547,873.92578125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,4,0,0.1,1,1,uniform,100000,1,1,0.0,1,2.2416064999997616,6.287475400000403,9.095186599999579,165.7777099609375,877.53125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,4,1,0.1,1,1,uniform,100000,1,1,0.0,1,2.2364073999997345,6.256750199998351,9.063571499998943,165.77783203125,877.53125,True
B_fd_count,fd_count,1,BCNF-Index,1000000,4,2,0.1,1,1,uniform,100000,1,1,0.0,1,2.3555024999986927,6.223789100000431,9.160420800002612,165.77747344970703,877.52734375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,4,3,0.1,1,1,uniform,100000,1,1,0.0,1,2.326881900000444,6.330681800001912,9.22349359999862,165.77765655517578,877.52734375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,4,4,0.1,1,1,uniform,100000,1,1,0.0,1,2.279011900001933,6.413001100001566,9.249328400001104,165.77765655517578,877.52734375,True
B_fd_count,fd_count,1,FD-Hash,1000000,5,0,0.1,1,1,uniform,100000,1,1,0.0,1,4.9738973999992595,0.821794300001784,6.359560999997484,257.33058166503906,663.21875,True
B_fd_count,fd_count,1,FD-Hash,1000000,5,1,0.1,1,1,uniform,100000,1,1,0.0,1,4.782099600000947,0.7786006999995152,6.123698100000183,257.3299789428711,664.12109375,True
B_fd_count,fd_count,1,FD-Hash,1000000,5,2,0.1,1,1,uniform,100000,1,1,0.0,1,4.924637200001598,0.8120200999983354,6.320389599997725,257.3300018310547,664.12109375,True
B_fd_count,fd_count,1,FD-Hash,1000000,5,3,0.1,1,1,uniform,100000,1,1,0.0,1,4.741687199999433,0.7888184999974328,6.108270699998684,257.3299789428711,661.08984375,True
B_fd_count,fd_count,1,FD-Hash,1000000,5,4,0.1,1,1,uniform,100000,1,1,0.0,1,4.97415909999836,0.7905138000023726,6.331092800002807,257.3300018310547,661.90234375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,5,0,0.1,1,1,uniform,100000,1,1,0.0,1,2.2595647999987705,6.3022495999975945,9.114127999997436,165.7777099609375,661.90234375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,5,1,0.1,1,1,uniform,100000,1,1,0.0,1,2.328352599997743,6.24988250000024,9.154599700003018,165.77783203125,667.6796875,True
B_fd_count,fd_count,1,BCNF-Index,1000000,5,2,0.1,1,1,uniform,100000,1,1,0.0,1,2.346489000003203,6.260839400001714,9.164058299997123,165.77747344970703,670.2109375,True
B_fd_count,fd_count,1,BCNF-Index,1000000,5,3,0.1,1,1,uniform,100000,1,1,0.0,1,2.2590880999996443,6.3126556999995955,9.129746399998112,165.77765655517578,672.54296875,True
B_fd_count,fd_count,1,BCNF-Index,1000000,5,4,0.1,1,1,uniform,100000,1,1,0.0,1,2.294257199999265,6.264442699997744,9.114994700001262,165.77747344970703,674.01171875,True
B_fd_count,fd_count,2,FD-Hash,1000000,1,0,0.1,2,1,uniform,100000,2,1,0.5,2,9.437568099998316,0.768902399999206,10.775733700000274,381.25364685058594,786.28515625,True
B_fd_count,fd_count,2,FD-Hash,1000000,1,1,0.1,2,1,uniform,100000,2,1,0.5,2,9.261182599999302,0.7620987000009336,10.598001999998814,381.25343322753906,787.140625,True
B_fd_count,fd_count,2,FD-Hash,1000000,1,2,0.1,2,1,uniform,100000,2,1,0.5,2,9.217620999999781,0.7546460999983537,10.54221089999919,381.2533721923828,787.35546875,True
B_fd_count,fd_count,2,FD-Hash,1000000,1,3,0.1,2,1,uniform,100000,2,1,0.5,2,9.178920899998047,0.7692238000017824,10.537248100001307,381.2533721923828,789.1640625,True
B_fd_count,fd_count,2,FD-Hash,1000000,1,4,0.1,2,1,uniform,100000,2,1,0.5,2,9.09714090000125,0.8014247999999498,10.458620199999132,381.2533493041992,790.3046875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,1,0,0.1,2,1,uniform,100000,2,1,0.5,1,2.3488322000011976,6.275671700001112,9.20030989999941,165.77745056152344,839.64453125,True
B_fd_count,fd_count,2,BCNF-Index,1000000,1,1,0.1,2,1,uniform,100000,2,1,0.5,1,2.3392153999993752,6.177057400000194,9.087908100002096,165.7775421142578,841.57421875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,1,2,0.1,2,1,uniform,100000,2,1,0.5,1,2.3652151999995112,6.319089900000108,9.251095200001146,165.77767181396484,843.57421875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,1,3,0.1,2,1,uniform,100000,2,1,0.5,1,2.280522799999744,6.319582000000082,9.186952700001711,165.77767181396484,845.57421875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,1,4,0.1,2,1,uniform,100000,2,1,0.5,1,2.2904835999979696,6.24359380000169,9.124940300000162,165.77748107910156,846.57421875,True
B_fd_count,fd_count,2,FD-Hash,1000000,2,0,0.1,2,1,uniform,100000,2,1,0.5,2,9.367581300000893,0.7619914999995672,10.691131600000517,381.25364685058594,1039.24609375,True
B_fd_count,fd_count,2,FD-Hash,1000000,2,1,0.1,2,1,uniform,100000,2,1,0.5,2,9.296975599998405,0.7728992999982438,10.630841599999258,381.25343322753906,1037.22265625,True
B_fd_count,fd_count,2,FD-Hash,1000000,2,2,0.1,2,1,uniform,100000,2,1,0.5,2,9.164812200000597,0.7741940000014438,10.502093700000842,381.2533721923828,1037.22265625,True
B_fd_count,fd_count,2,FD-Hash,1000000,2,3,0.1,2,1,uniform,100000,2,1,0.5,2,9.134327100000519,0.7814082000004419,10.479020000002492,381.2533721923828,1037.2265625,True
B_fd_count,fd_count,2,FD-Hash,1000000,2,4,0.1,2,1,uniform,100000,2,1,0.5,2,9.113481299998966,0.830546699999104,10.503029399998923,381.2533493041992,1037.25,True
B_fd_count,fd_count,2,BCNF-Index,1000000,2,0,0.1,2,1,uniform,100000,2,1,0.5,1,2.39331250000032,6.237597799998184,9.176663199999894,165.77745056152344,1039.96875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,2,1,0.1,2,1,uniform,100000,2,1,0.5,1,2.376801999998861,6.184646400000929,9.120464999999967,165.77784729003906,1039.96875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,2,2,0.1,2,1,uniform,100000,2,1,0.5,1,2.4032847999988007,6.269873299999745,9.236809500001982,165.77748107910156,1039.96875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,2,3,0.1,2,1,uniform,100000,2,1,0.5,1,2.2554524000006495,6.249156000001676,9.099147700002504,165.77767181396484,1039.96875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,2,4,0.1,2,1,uniform,100000,2,1,0.5,1,2.2520944999996573,6.171693100000994,8.997960100001364,165.77767181396484,1039.96875,True
B_fd_count,fd_count,2,FD-Hash,1000000,3,0,0.1,2,1,uniform,100000,2,1,0.5,2,9.207160400001158,0.7599726000007649,10.52928299999985,381.25364685058594,801.5859375,True
B_fd_count,fd_count,2,FD-Hash,1000000,3,1,0.1,2,1,uniform,100000,2,1,0.5,2,9.216103800001292,0.8000481999988551,10.572977300002094,381.25343322753906,801.71875,True
B_fd_count,fd_count,2,FD-Hash,1000000,3,2,0.1,2,1,uniform,100000,2,1,0.5,2,9.120771399997466,0.7879806999990251,10.476687799997308,381.2533721923828,802.71875,True
B_fd_count,fd_count,2,FD-Hash,1000000,3,3,0.1,2,1,uniform,100000,2,1,0.5,2,9.178122999997868,0.7863610999993398,10.522550599998794,381.2533721923828,804.72265625,True
B_fd_count,fd_count,2,FD-Hash,1000000,3,4,0.1,2,1,uniform,100000,2,1,0.5,2,9.115217500002473,0.8044921000000613,10.485855099999753,381.2533493041992,805.8671875,True
B_fd_count,fd_count,2,BCNF-Index,1000000,3,0,0.1,2,1,uniform,100000,2,1,0.5,1,2.370714800003043,6.241279999998369,9.18593569999939,165.77772521972656,859.234375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,3,1,0.1,2,1,uniform,100000,2,1,0.5,1,2.439175499999692,6.276388100002805,9.288470700001199,165.7775421142578,859.234375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,3,2,0.1,2,1,uniform,100000,2,1,0.5,1,2.2805594999990717,6.317970299998706,9.160808699998597,165.77767181396484,861.1484375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,3,3,0.1,2,1,uniform,100000,2,1,0.5,1,2.308739800002513,6.320231199999398,9.235389400000713,165.77767181396484,864.15234375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,3,4,0.1,2,1,uniform,100000,2,1,0.5,1,2.3383431999973254,6.216951999998855,9.128173799999786,165.77748107910156,867.15234375,True
B_fd_count,fd_count,2,FD-Hash,1000000,4,0,0.1,2,1,uniform,100000,2,1,0.5,2,9.355889500002377,0.7844499000020733,10.703595000002679,381.25364685058594,1044.6484375,True
B_fd_count,fd_count,2,FD-Hash,1000000,4,1,0.1,2,1,uniform,100000,2,1,0.5,2,9.275926099999197,0.7774533999981941,10.62818469999911,381.25343322753906,1043.8203125,True
B_fd_count,fd_count,2,FD-Hash,1000000,4,2,0.1,2,1,uniform,100000,2,1,0.5,2,9.250769300000684,0.8006729000007908,10.617403899999772,381.2533721923828,1043.703125,True
B_fd_count,fd_count,2,FD-Hash,1000000,4,3,0.1,2,1,uniform,100000,2,1,0.5,2,9.159458899997844,0.8103798999982246,10.526772699999128,381.2533721923828,1043.703125,True
B_fd_count,fd_count,2,FD-Hash,1000000,4,4,0.1,2,1,uniform,100000,2,1,0.5,2,9.071445600002335,0.7718893999990541,10.422621400000935,381.2533493041992,1043.69140625,True
B_fd_count,fd_count,2,BCNF-Index,1000000,4,0,0.1,2,1,uniform,100000,2,1,0.5,1,2.469787099998939,6.229484199997387,9.259876300002361,165.77745056152344,853.625,True
B_fd_count,fd_count,2,BCNF-Index,1000000,4,1,0.1,2,1,uniform,100000,2,1,0.5,1,2.3548057000007248,6.302998600000137,9.226671899999928,165.77784729003906,854.31640625,True
B_fd_count,fd_count,2,BCNF-Index,1000000,4,2,0.1,2,1,uniform,100000,2,1,0.5,1,2.2666127999982564,6.411932999999408,9.243791699998837,165.77767181396484,854.46484375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,4,3,0.1,2,1,uniform,100000,2,1,0.5,1,2.28681620000134,6.195346300002711,9.052553000001353,165.77748107910156,855.1328125,True
B_fd_count,fd_count,2,BCNF-Index,1000000,4,4,0.1,2,1,uniform,100000,2,1,0.5,1,2.3603846000005433,6.1404411000003165,9.079227199999877,165.77767181396484,855.16015625,True
B_fd_count,fd_count,2,FD-Hash,1000000,5,0,0.1,2,1,uniform,100000,2,1,0.5,2,9.256404299998394,0.799479599998449,10.606397699997615,381.25364685058594,815.42578125,True
B_fd_count,fd_count,2,FD-Hash,1000000,5,1,0.1,2,1,uniform,100000,2,1,0.5,2,9.172053099999175,0.9389145000022836,10.685764599998947,381.25343322753906,817.3828125,True
B_fd_count,fd_count,2,FD-Hash,1000000,5,2,0.1,2,1,uniform,100000,2,1,0.5,2,9.188062000001082,0.788583399997151,10.556068100002449,381.2533721923828,818.33984375,True
B_fd_count,fd_count,2,FD-Hash,1000000,5,3,0.1,2,1,uniform,100000,2,1,0.5,2,9.16410420000102,0.7895045000004757,10.52950310000233,381.2533721923828,820.3359375,True
B_fd_count,fd_count,2,FD-Hash,1000000,5,4,0.1,2,1,uniform,100000,2,1,0.5,2,9.07946830000219,0.7655236999999033,10.4092770999996,381.2533493041992,821.4453125,True
B_fd_count,fd_count,2,BCNF-Index,1000000,5,0,0.1,2,1,uniform,100000,2,1,0.5,1,2.429279100000713,6.249819299999217,9.24019810000027,165.77745056152344,871.84375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,5,1,0.1,2,1,uniform,100000,2,1,0.5,1,2.2990931999993336,6.337513000002218,9.204168900003424,165.7775421142578,873.7734375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,5,2,0.1,2,1,uniform,100000,2,1,0.5,1,2.308346999998321,6.264887799999997,9.1274525000008,165.77767181396484,875.7734375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,5,3,0.1,2,1,uniform,100000,2,1,0.5,1,2.29954859999998,6.229114999998274,9.09161839999797,165.77767181396484,877.7734375,True
B_fd_count,fd_count,2,BCNF-Index,1000000,5,4,0.1,2,1,uniform,100000,2,1,0.5,1,2.372340099998837,6.237701099998958,9.177617299999838,165.77748107910156,879.87109375,True
B_fd_count,fd_count,4,FD-Hash,1000000,1,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.652241899999353,0.7967222000006586,20.0083317000026,629.1005630493164,788.79296875,True
B_fd_count,fd_count,4,FD-Hash,1000000,1,1,0.1,4,1,uniform,100000,4,1,0.75,4,17.903801600001316,0.7995589999991353,19.268197800000053,629.1001739501953,788.79296875,True
B_fd_count,fd_count,4,FD-Hash,1000000,1,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.03405879999991,0.7797811000018555,19.387401399999362,629.1002349853516,781.9921875,True
B_fd_count,fd_count,4,FD-Hash,1000000,1,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.159875600002124,0.7942069999990053,19.5094124999996,629.1001739501953,793.21875,True
B_fd_count,fd_count,4,FD-Hash,1000000,1,4,0.1,4,1,uniform,100000,4,1,0.75,4,17.713574400000653,0.7747416000020166,19.05668069999956,629.1002960205078,799.5859375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,1,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.288057599998865,6.152534800003195,9.003823500002909,165.7777557373047,853.8984375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,1,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.283240900000237,6.291724599999725,9.14298250000138,165.7774887084961,854.90625,True
B_fd_count,fd_count,4,BCNF-Index,1000000,1,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2405703000003996,6.374479099999007,9.183842300000833,165.77770233154297,856.90234375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,1,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.2279568999983894,6.26071420000153,9.047871799997665,165.77770233154297,858.90625,True
B_fd_count,fd_count,4,BCNF-Index,1000000,1,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.3308250999980373,6.166093900003034,9.035009200000786,165.77742767333984,858.90625,True
B_fd_count,fd_count,4,FD-Hash,1000000,2,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.056418299998768,0.7757853000002797,19.403859799997008,629.1005096435547,1061.37109375,True
B_fd_count,fd_count,4,FD-Hash,1000000,2,1,0.1,4,1,uniform,100000,4,1,0.75,4,17.8724289999991,0.7879307000002882,19.231497000000672,629.1001739501953,1069.05078125,True
B_fd_count,fd_count,4,FD-Hash,1000000,2,2,0.1,4,1,uniform,100000,4,1,0.75,4,17.939536099998804,0.7548193999973591,19.255116899999848,629.1002960205078,1073.6796875,True
B_fd_count,fd_count,4,FD-Hash,1000000,2,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.069157899997663,0.7862277999993239,19.412396600000648,629.1001739501953,1073.6796875,True
B_fd_count,fd_count,4,FD-Hash,1000000,2,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.09431830000176,0.7788213000021642,19.462604000000283,629.1002960205078,1077.3828125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,2,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.306532500002504,6.17436330000055,9.035861899999873,165.7777557373047,1081.60546875,True
B_fd_count,fd_count,4,BCNF-Index,1000000,2,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.3074271000004956,6.281252600001608,9.15539329999956,165.7778778076172,1081.65234375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,2,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2222287000004144,6.359189599999809,9.162268299998686,165.77770233154297,1081.65234375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,2,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.2504243000003044,6.245346400002745,9.050475500000175,165.77742767333984,1080.7734375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,2,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.347780700001749,6.214127399998688,9.129117299999052,165.77770233154297,1080.7734375,True
B_fd_count,fd_count,4,FD-Hash,1000000,3,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.106921200000215,0.7952560000012454,19.5287986000003,629.1005096435547,813.05859375,True
B_fd_count,fd_count,4,FD-Hash,1000000,3,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.04425739999715,0.7890688000006776,19.40433699999994,629.1001739501953,812.2578125,True
B_fd_count,fd_count,4,FD-Hash,1000000,3,2,0.1,4,1,uniform,100000,4,1,0.75,4,17.980228600001283,0.7755752999983088,19.33933590000015,629.1002349853516,814.609375,True
B_fd_count,fd_count,4,FD-Hash,1000000,3,3,0.1,4,1,uniform,100000,4,1,0.75,4,17.935617300001468,0.7914249000023119,19.290822399998433,629.1001739501953,814.609375,True
B_fd_count,fd_count,4,FD-Hash,1000000,3,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.034202099999675,0.7931511000024329,19.414506700002676,629.1002960205078,811.9609375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,3,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.3291496000019833,6.230346599997574,9.116834299999027,165.7777557373047,677.0234375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,3,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.321859499999846,6.320394300000771,9.210617500000808,165.7778778076172,677.60546875,True
B_fd_count,fd_count,4,BCNF-Index,1000000,3,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2603296999986924,6.359020100000635,9.201333499997418,165.77742767333984,678.171875,True
B_fd_count,fd_count,4,BCNF-Index,1000000,3,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.234696100000292,6.286453200002143,9.090077500000916,165.77770233154297,679.453125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,3,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.385636999999406,6.257353499997407,9.20794290000049,165.77742767333984,681.52734375,True
B_fd_count,fd_count,4,FD-Hash,1000000,4,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.21569129999989,0.7772179000021424,19.558788500002265,629.1005096435547,1073.0,True
B_fd_count,fd_count,4,FD-Hash,1000000,4,1,0.1,4,1,uniform,100000,4,1,0.75,4,17.81408569999985,0.8016891000006581,19.200872400000662,629.1001739501953,1073.0,True
B_fd_count,fd_count,4,FD-Hash,1000000,4,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.04488859999765,0.7565180000019609,19.367769699998462,629.1002349853516,1078.1015625,True
B_fd_count,fd_count,4,FD-Hash,1000000,4,3,0.1,4,1,uniform,100000,4,1,0.75,4,17.833609799999977,0.7699108000015258,19.16844249999849,629.1001739501953,1078.1015625,True
B_fd_count,fd_count,4,FD-Hash,1000000,4,4,0.1,4,1,uniform,100000,4,1,0.75,4,17.99339659999896,0.8072241000008944,19.375872900000104,629.1002960205078,1076.70703125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,4,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.352828099999897,6.243312800001149,9.154279700000188,165.7777557373047,1071.97265625,True
B_fd_count,fd_count,4,BCNF-Index,1000000,4,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.3308775999976206,6.302216200001567,9.178237100000842,165.7774887084961,1072.0,True
B_fd_count,fd_count,4,BCNF-Index,1000000,4,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2438753000024008,6.3048157000012,9.12527449999834,165.77770233154297,1072.0,True
B_fd_count,fd_count,4,BCNF-Index,1000000,4,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.3030151999992086,6.311016200001177,9.182273200000054,165.77742767333984,890.62890625,True
B_fd_count,fd_count,4,BCNF-Index,1000000,4,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.287558899999567,6.1979861999971035,9.057390800000576,165.77742767333984,891.6484375,True
B_fd_count,fd_count,4,FD-Hash,1000000,5,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.374152799999138,0.8075055000008433,19.76363119999951,629.1005096435547,813.77734375,True
B_fd_count,fd_count,4,FD-Hash,1000000,5,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.23287319999872,0.7959353999976884,19.58295409999846,629.1001739501953,813.77734375,True
B_fd_count,fd_count,4,FD-Hash,1000000,5,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.439288400000805,0.7703485999991244,19.768850599997677,629.1002960205078,815.41796875,True
B_fd_count,fd_count,4,FD-Hash,1000000,5,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.31210949999877,0.7658860000010463,19.63328410000031,629.1001739501953,826.9296875,True
B_fd_count,fd_count,4,FD-Hash,1000000,5,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.170250999999553,0.7820530999997573,19.526313599999412,629.1002960205078,826.9296875,True
B_fd_count,fd_count,4,BCNF-Index,1000000,5,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.3184772999993584,6.341698000000179,9.217846900002769,165.7777557373047,879.2578125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,5,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.341797699999006,6.297928700001648,9.197274600002856,165.7778778076172,881.203125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,5,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.410076399999525,6.340813800001342,9.33962959999917,165.77742767333984,881.203125,True
B_fd_count,fd_count,4,BCNF-Index,1000000,5,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.230564299999969,6.286227400003554,9.092276300001686,165.77770233154297,881.21484375,True
B_fd_count,fd_count,4,BCNF-Index,1000000,5,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.229043499999534,6.2298441999992065,9.035290700001497,165.77770233154297,881.21484375,True
B_fd_count,fd_count,8,FD-Hash,1000000,1,0,0.1,8,1,uniform,100000,8,1,0.875,8,36.2496988999992,0.7522242999984883,37.59434070000134,1155.3119888305664,781.54296875,True
B_fd_count,fd_count,8,FD-Hash,1000000,1,1,0.1,8,1,uniform,100000,8,1,0.875,8,35.865951399999176,0.7641803999977128,37.21458420000272,1155.3117218017578,830.69140625,True
B_fd_count,fd_count,8,FD-Hash,1000000,1,2,0.1,8,1,uniform,100000,8,1,0.875,8,35.469285899998795,0.7786517999993521,36.81412300000011,1155.3117218017578,854.234375,True
B_fd_count,fd_count,8,FD-Hash,1000000,1,3,0.1,8,1,uniform,100000,8,1,0.875,8,35.48664970000027,0.7531965000016498,36.80748239999957,1155.3117218017578,854.234375,True
B_fd_count,fd_count,8,FD-Hash,1000000,1,4,0.1,8,1,uniform,100000,8,1,0.875,8,35.66790419999961,0.741460699999152,36.957486499999504,1155.3115997314453,897.71484375,True
B_fd_count,fd_count,8,BCNF-Index,1000000,1,0,0.1,8,1,uniform,100000,8,1,0.875,1,2.216930099999445,6.334026900000026,9.134490399999777,165.77781677246094,951.03515625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,1,1,0.1,8,1,uniform,100000,8,1,0.875,1,2.2014304000003904,6.187195899998187,8.964342299997952,165.77793884277344,953.10546875,True
B_fd_count,fd_count,8,BCNF-Index,1000000,1,2,0.1,8,1,uniform,100000,8,1,0.875,1,2.267979700001888,6.138838000002579,8.98804260000179,165.77742767333984,955.17578125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,1,3,0.1,8,1,uniform,100000,8,1,0.875,1,2.2921099000013783,6.218678600002022,9.064100499999768,165.77776336669922,957.1953125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,1,4,0.1,8,1,uniform,100000,8,1,0.875,1,2.257553100000223,6.339970699998958,9.146715999999287,165.77776336669922,958.203125,True
B_fd_count,fd_count,8,FD-Hash,1000000,2,0,0.1,8,1,uniform,100000,8,1,0.875,8,36.3021198000024,0.7824552000020049,37.64471770000091,1155.3119888305664,1217.68359375,True
